product_id,brand_id,product_name,description,ingredients,highlights
xlsImpprod15581023,64,Magnetic Matte Lip Color,"FeaturesWaterproofLong-wearing (11 hours)No feathering, no bleedingKiss proofNon-dryingMatte finishSoft & creamy applicationOpague, rich color payoffFormulated WithoutParabensSulfatesPhthalatesGluten-freeFragrance-free","Rose: Mica, Isododecane, Polymethylsilsesquioxane, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polydecene, Hydrogenated Polyisobutene, Polybutene, Silica, Nylon-12, Glyceryl Caprylate, Polyethylene, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Synthetic Beeswax, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Copernicia Cerifera (Carnauba) Wax. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).**Nudestix formulations are updated from time to time as part of their commitment to innovation and maintaining global compliance. Therefore, ingredient lists or claims shown here may differ from the box of the product depending on time and global region of purchase.","Clean Ingredients, Cruelty Free, Vegan, Sustainable Packaging Brand, Give Back"
xlsImpprod15711045,63,Matte Flat Velvet Lipstick,"FeaturesBold, rich pigmentVelvety textureLight vanilla scentBenefitsShea butter for added hydrationSmooth application","Ethylhexyl Palmitate, Mineral Oil (Paraffinum Liquidum), Euphorbia Cerifera (Candelilla) Wax, Octyldodecanol, Methyl Methacrylate Crosspolymer, Talc, Ozokerite, Polymethylsilsesquioxane, Mica, Copernicia Cerifera (Carnauba) Wax, Fragrance (Parfum), Phenoxyethanol, Butyrospermum Parkii (Shea) Butter. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Red 6 (CI 15850), Red 7 (CI 15850), Red 27 (CI 45410), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090).",
xlsImpprod15921170,6,Lipstick Shine,BenefitsLightweight lipstickMetallic FinishLuminous colorLong-wearing colorFeaturesHigh pearl lipstickThe iconic lipstick that made MAC famousFormulated WithoutPhthalatesParabenRetinyl PalmitateMineral OilPetrolatumFormaldehydePolyethyleneHydroquinoneTriclosanCoal TarToluene,"New York Apple: Ricinus Communis (Castor) Seed Oil, Trioctyldodecyl Citrate, Glyceryl Triacetyl Hydroxystearate, Simmondsia Chinensis (Jojoba) Seed Oil, Euphorbia Cerifera (Candelilla) Wax / Candelilla Cera / Cire De Candelilla, Octyldodecanol, Beeswax / Cera Alba / Cire D'abeille, Tricaprylin, Ozokerite, Copernicia Cerifera (Carnauba) Wax / Cera Carnauba / Cire De Carnauba, Cetyl Ricinoleate, Microcrystalline Wax / Cera Microcristallina / Cire Microcristalline, Tocopherol, Ascorbyl Palmitate, Calcium Sodium Borosilicate, Alumina, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Vanillin. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Carmine (CI 75470), Red 6 (CI 15850), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 21 (CI 45380), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Yellow 10 Lake (CI 47005).",
xlsImpprod15921176,6,Lipstick Matte,"MAC Lipstick Matte is a creamy, rich lipstick formula with high-color payoff in a matte finish.","Octyldodecanol, Ricinus Communis (Castor) Seed Oil, Silica, Tricaprylyl Citrate, Ozokerite, Isononyl Isononanoate, Paraffin, Phenyl Trimethicone, Microcrystalline Wax / Cera Microcristallina / Cire Microcristalline, Ethylhexyl Palmitate, Caprylic / Capric Triglyceride, Copernicia Cerifera (Carnauba) Wax / Cera Carnauba / Cire De Carnauba, Ascorbyl Palmitate, Tocopherol, Vanillin, Acrylates Copolymer, Polyethylene Terephthalate, Stearyl Stearoyl Stearate. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Carmine (CI 75470), Red 6 (CI 15850), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 21 Lake (CI 45380), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Yellow 10 Lake (CI 47005).Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.",
xlsImpprod15931207,36,Long Lasting Liquid Lipstick,FeaturesMoussey textureComfort-first formula that does not dry out lipsOne-step to full colorDries down with minimal transferApplicator makes lining easyWears for up to five hours with no featheringBenefitsVanilla scentGluten-FreeMade in the USA,"Wynwood: Mica, Cyclopentasiloxane, Isododecane, Tridecyl Trimellitate, Cyclohexasiloxane, Disteardimonium Hectorite, Hydrogenated Polydecene, Bis-Diglyceryl Polyacyladipate-2, Methicone, Titanium Dioxide, Tricaprin, Hydrated Silica, Aluminum Hydroxide, Aluminum Starch Octenylsuccinate, Talc, Hydrogenated Polubutene, Aroma, Propylene Carbonate, Phenoxyethanol, Tocopheryl Acetate, Aloe Barbadensis Leaf Extract, Cyclotriloxane, Ethylhexyglycerin. May Contain: CI 77492, CI 77891, CI 77491, CI 17200, Ci15850, CI 77499 CI 45410, CI 77015, CI 75470, CI 42090.",
xlsImpprod16011011,6,Retro Matte Liquid Lipstick,"BenefitsImmediate and 8-hour moistureColor wears evenly and smoothly, 8 hoursProvides Stay-true color, 8 hoursNon-feathering, non-bleedingFeaturesLiquid lipstickMatte finishLong-lasting colorFormulated WithoutOilPhthalatesParabenRetinyl PalmitateMineral OilPetrolatumFormaldehydePolyethyleneHydroquinoneTriclosanCoal TarToluene","Isododecane, Dimethicone, Trimethylsiloxysilicate, Polybutene, Petrolatum, Cyclohexasiloxane, Kaolin, Disteardimonium Hectorite, Beeswax / Cera Alba / Cire D'abeille, Silica Dimethyl Silylate, Tocopherol, Persea Gratissima (Avocado) Oil, Cyclopentasiloxane, Glyceryl Behenate / Eicosadioate, Tin Oxide, Propylene Carbonate, Caprylyl Glycol, Hexylene Glycol, Flavor (Aroma), Phenoxyethanol. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Blue 1 Lake (CI 42090), Carmine (CI 75470), Red 6 (CI 15850), Red 28 (CI 45410), Red 30 (CI 73360), Red 7 Lake (CI 15850), Red 22 Lake (CI 45380), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985).Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.",
xlsImpprod16211185,43,SuperStay Matte Ink Liquid Lipstick,"BenefitsSmooth matte finish lasts all dayFeatures a unique arrow tip that provides a precise applicationAvailable in a range of rich, saturated shades","Dimethicone, Trimethylsiloxysilicate, Isododecane, Nylon-611 / Dimethicone Copolymer, Dimethicone Crosspolymer, C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane, Lauroyl Lysine, Alumina, Silica Silylate, Disodium Stearoyl Glutamate, Phenoxyethanol, Caprylyl Glycol, Limonene, Aluminum Hydroxide, Paraffin, Benzyl Benzoate, Benzyl Alcohol, Citronellol, Parfum / Fragrance. May Contain: CI 45410 / Red 28 Lake, CI 77891 / Titanium Dioxide, CI 15850 / Red 7, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 45380 / Red 22 Lake, CI 15985 / Yellow 6 Lake, CI 19140 / Yellow 5 Lake, CI 42090 / Blue 1 Lake, CI 15850 / Red 6, CI 17200 / Red 33 Lake, Mica.","Clean Ingredients, Vegan, Give Back"
xlsImpprod16671161,25,Powermatte Lip Pigment,"BenefitsFULL COVERAGE PIGMENT WITH ONE SWIPE APPLICATION: Smooth liquid texture glides on with ease to give fully saturated opaque coverage. Custom doe-foot applicator provides effortless precision in one swipe.LONG-LASTING COLOR WITH A COMFORTABLE TEXTURE: Fluid Pigment Complex provides lightweight, flexible color that moves with lips and feels comfortable. Long-lasting formula provides lasting, smudge-resistant wear.Allure 2021 Best of Beauty Award WinnerFeaturesMatte finish.Long-lasting full coverage.","Isododecane, Dimethicone, Trimethylsiloxysilicate, Hydrogenated Polycyclopentadiene, Disteardimonium Hectorite, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Tocopheryl Acetate, Isohexadecane, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Xanthan Gum, Sodium Hyaluronate, Tripeptide-1, Ethyl Vanillin, Phenoxyethanol, [+/-(May Contain/Peut Contenir): Blue 1 Lake (CI 42090), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 28 Lake (CI 45410), Red 6 (CI 15850), Red 7 (CI 15850), Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891)].",Clean Ingredients
xlsImpprod17081065,2,Color Statement Lipstick,"FeaturesMoisturizing lipstick with ultra-comfortable wearSatin finishAvailable in a daring range of vibrant colors from pretty pinks to radiant redsMade in USACruelty-FreeBenefitsSoft, cushiony formula builds easily for medium to full coverage color payoffHydrating formula applies evenly and effortlesslyKey IngredientsInfused with nourishing Vitamins A and C","Ricinus Communis (Castor) Seed Oil, Tridecyl Trimellitate, Euphorbia Cerifera Cera (Candelilla) Wax, Ethylhexyl Palmitate, Microcristallina Cera (Microcrystalline Wax), Cera Alba (Beeswax), Ozokerite, Copernicia Cerifera Cera (Carnauba) Wax, Benzyl Benzoate, Fragrance (Parfum), Vanillin, Ascorbyl Palmitate, Tocopherol, Glycine Soja (Soybean) Oil, Hydroxycitronellal, Retinyl Palmitate, Mica (CI 77019). May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Red 7 (CI 15850), Red 22 (CI 45380), Red 27 (CI 45410), Red 28 (CI 45410), Yellow 5 (CI 19140), Yellow 6 (CI 15985), Blue 1 (CI 42090), Carmine (CI 75470).","Clean Ingredients, Cruelty Free, Give Back"
xlsImpprod17081411,32,Matte Velvetine Lipstick,BenefitsLasts all day with minimal touch-upsWill not bleed or transferFrench vanilla-infused formulaFormulated WithoutProducts do not contain any animal-derived ingredientsParaben-Free,"Black Velvet: Isododecane, Trimethylsiloxysilicate, Cyclopentasiloxane, Dimethicone, Kaolin, Flavor (Aroma), Hydrogenated Polyisobutene, Synthetic Wax, Silica Dimethyl Silylate, Ethylhexyl Methoxycinnamate, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Tocopheryl Acetate. May Contain: D&C Red 30 Aluminum Lake CI 73360, Titanium Dioxide CI 77891, Iron Oxides CI 77491 CI 77492 CI 77499, Red 6 Lake CI 15850, Red 7 Lake CI 15850, FD&C Yellow 5 CI 19140, D&C Red 28 Aluminum Lake CI 45410, D&C Red 27 Aluminum Lake CI 45410, Blue 1 CI 42090.",
xlsImpprod17361033,6,Retro Matte Metallic Liquid Lipstick,"BenefitsImmediate and 8-hour moistureColor wears evenly and smoothly, 8 hoursProvides Stay-true color, 8 hoursNon-feathering, non-bleedingFeaturesFor those who prefer glamor with a dash of all-out flash, matte metallic reigns supreme!Liquid lipstickMatte metallic finishLong-lasting lipstickFormulated WithoutOilPhthalatesParabenRetinyl PalmitateMineral OilPetrolatumFormaldehydePolyethyleneHydroquinoneTriclosanCoal TarToluene","Ingredients: Isododecane, Synthetic Fluorphlogopite, Dimethicone, Trimethylsiloxysilicate, Polybutene, Petrolatum, Cyclohexasiloxane, Kaolin, Disteardimonium Hectorite, Beeswax\\Cera Alba\\Cire D'Abeille, Silica Dimethyl Silylate, Tocopherol, Persea Gratissima (Avocado) Oil, Glyceryl Behenate/Eicosadioate, Cyclopentasiloxane, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Silica, Tin Oxide, Propylene Carbonate, Caprylyl Glycol, Hexylene Glycol, Flavor (Aroma), Phenoxyethanol, \[+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Copper Powder (Ci 77400), Red 6 (Ci 15850), Red 28 (Ci 45410), Red 30 (Ci 73360), Red 7 Lake (Ci 15850), Red 22 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)\] \",
xlsImpprod17631387,27,Petal Pout Lip Color,"BenefitsAvailable in a soft matte and cream finish that wears comfortably all day longWith a spectrum of luxurious shades from bold to nearly nude, there is a perfect shade for every look and every occasionKey IngredientsPure color pigments apply smoothly, while conditioning and protecting lips with healthy antioxidants","Matte Lip Color: Octyldodecanol, Kaolin, Caprylic/Capric Triglyceride, Isopropyl Lanolate, Euphorbia Cerifera (Candelilla) Wax, Ozokerite, Ricinus Communis (Castor) Seed Oil, Mica, Bis-Diglyceryl Polyacryladipate-2, Microcrystalline Wax, Aluminum Starch Octenylsuccinate, Cetyl Alcohol, Copernicia Cerifera (Carnauba) Wax, Phenoxyethanol, BHT, Pentaerythrityl Tetra-di-t-Butyl Hydroxyhydrocinnamate. May Contain: Titanium Dioxide, Iron Oxides, Red 7 Lake, Yellow 5 Lake, Red 6, Red 28 Lake, Blue 1 Lake. Dew Lip Color: Hydrogenated Polyisobutene, Octyldodecanol, Caprylic/Capric Triglyceride, Isopropyl Lanolate, Euphorbia Cerifera (Candelilla) Wax, Ozokerite, Ricinus Communis (Castor) Seed Oil, Bis-Diglyceryl Polyacryadipate-2, Microcrystalline Wax, Cetyl Alcohol, Copernicia Cerifera (Carnauba) Wax, Phenoxyethanol, BHT, Pentaerythrityl Tetra-di-t-Butyl Hydroxyhydrocinnamate, Synthetic Fluorphlogopite, Mica. May Contain: Titanium Dioxide, Iron Oxides, Red 7 Lake, Red 28 Lake, Blue 1 Lake, Red 6, Yellow 5 Lake.",
xlsImpprod17721239,45,Freedom Creator Lip Palette,Features18 high pigment shimmer shadesShadesBedazzleRainy Day in the CarInterstellarSonic BoomEarthbound ExplorerExtraterrestrialMoon RabbitHug with SunnyBolts of ThunderBurning GazePeter Pan's BreathMidnight SparkleI Am YouEscapeVirgo StellaNew MeDay DreamerWhistle AwayIncludesFreedom Creator Lip PaletteMixing Metal PlateDual-End Lip BrushSpatula,"Ethylhexyl Palmitate,Polyisobutene, Cera Microcristallina, Synthetic Wax, Dimethicone, Hydroxystearic Acid, Polyethylene, Cetyl Peg/Ppg-10/1 Dimethicone, Ethylene/Propylene/Styrene Copolymer/Phenoxyethanol. Tocopherylacetate. May Contain: Mica, Titanium Dioxide Ci77891, Iron Oxide Red Ci77491, Iron Oxide Yellow Ci77492, Iron Oxide Black Ci77499, D&C Red. No.7Ca Ci15850, D&C Red No. 40Ai Ci16035, D&C Yellow No.5 Ai Ci19140, D&C Red No.28 Ai Ci45410, D&C Blue No. 1Ai Ci42090.",
xlsImpprod18521011,44,Suede Matte Lipstick Lightweight Vegan Lipstick,"BenefitsNon-drying velvety-matte lipstickSuper soft & lightweight lipstick with full coverage bold pigment and no tug applicationAvailable in many lip shades from the perfect nude lip to an iconic red lip and gothic black lipstickShades match perfectly with their bestie Suede Matte Lip Pencils; This dynamic duo are great together or on their own, both offering hours of smooth matte coverage that never feels dryFeaturing an adorable heart-adorned caseVegan lipstick formula (no animal-derived ingredient or by-product)Cruelty free","Isononyl Isononanoate, Ethylhexyl Palmitate, Polyisobutene, Silica, Nylon-12, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire de Candelilla, Polyethylene, Paraffin, Kaolin, Aluminum Hydroxide, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Glycerin, Alumina, Aluminum Benzoate, Caprylyl Glycol, Tocopheryl Acetate, Barium Sulfate (CI 77120), Phenoxyethanol, Fragrance/Parfum, Eugenol, Hydroxycitronellal, Benzyl Alcohol, Benzyl Salicylate. May Contain: Red 7 (CI 15850), Red 28 Lake (CI 45410), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Red 6 (CI 15850), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090).","Cruelty Free, Give Back"
xlsImpprod19091099,46,Dramatically Different Lipstick Shaping Lip Colour,"Benefits3D pearl center core instantly sculpts and contours, providing an immediate appearance of a smoother pout.Over time, lip definition is improved.Available in a remarkable range of shades.Dermatologist tested.Allergy tested.Formulated WithoutParabensPhthalatesFragrance","Cetyl Ethylhexanoate, Ozokerite, Ricinus Communis (Castor) Seed Oil, Polybutene, Beeswax\Cera, Alba\Cire D'abeille, Polyethylene, PPG-51/Smdi Copolymer, Silica, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Bisdiglyceryl, Polyacyladipate-2, Centella Asiatica (Hydrocotyl) Extract, Hibiscus Abelmoschus Extract, Coleus Barbatus Extract, Helianthus, Annuus (Sunflower) Seed Oil, Butyrospermum Parkii (Shea Butter), Ethylhexyl Palmitate, Lecithin, Polyglyceryl-10 Heptahydroxystearate, Caprylyl Glycol, Dipalmitoyl Hydroxyproline, Palmitoyl Tripeptide-1, Tribehenin, Squalane, HDI/Trimethylol Hexyllactone Crosspolymer, Tocopheryl Acetate, Hydrogenated Polyisobutene, Sorbitan Isostearate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Water\Aqua\Eau, Ethylene/Propylene/Styrene Copolymer, Alumina, Butylene/Ethylene/Styrene Copolymer, Synthetic Fluorphlogopite, Tin Oxide, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate. May Contain: Mica, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Red 28 Lake (CI 45410), Blue 1 Lake (CI 42090), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Carmine (CI 75470), Red 27 (CI 45410), Red 6 (CI 15850), Manganese Violet (CI 77742), Red 22 Lake (CI 45380), Red 30 Lake (CI 73360), Bismuth Oxychloride (CI 77163), Yellow 6 Lake (CI 15985), Red 33 Lake (CI 17200), Red 21 (CI 45380), Orange 5.Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",Sustainable Packaging Brand
xlsImpprod19101065,23,Matte Liquid Lipstick,"BenefitsLong-wearing & kiss-proofVelvety, matte finishSuper-saturated color","Isododecane, Mica (CI 77019), Cera Alba (Beeswax/Cire d'Abeille), Cyclopentasiloxane, Disteardimonium Hectorite, Propylene Carbonate, Trimethylsiloxysilicate, Dimethicone, Hydrogenated Polyisobutene, Petrolatum, Polybutene, Octyldodecanol, Hectorite, Trihydroxystearin, Flavor, Phenoxyethanol, Ethylhexylglycerin, Silica, Tocopheryl Acetate, Cucumis Sativus (Cucumber) Fruit Extract, Chamomilla Recutita Flower Extract, Aloe Barbadensis Leaf Extract. May Contain: Titanium Dioxide (CI 77891), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 27 Lake (CI 45410A), Iron Oxides (CI 77489, CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77820).",Cruelty Free
xlsImpprod2910099,43,SuperStay 24 Color 2,"BenefitsMicroflex technology keeps your color fresh for up to 24 hoursColor of a lipstick, glides like a gloss & moisturizes like a lip balmAvailable in a brilliant range of amped-up shades","Unlimited Raisin: Isododecane, Trimethylsiloxysilicate, Nylon-611/Dimethicone Copolymer, Disteardimonium Hectorite, Lauroyl Lysine, C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane, Alumina, Propylene Carbonate, Synthetic Fluorphlogopite, Silica, CalCIum Sodium Borosilicate, CalCIum Aluminum Borosilicate, Polyethylene Terephthalate, Parfum/Fragrance, Aluminum Hydroxide, Acrylates Copolymer, Benzyl Alcohol, Dimethicone, Paraffin, Tin Oxide. May Contain/Peut Contenir (+/-): Mica, CI 77891/Titanium Dioxide, CI 77491, CI 77492, CI 77499/Iron Oxides, CI 15850/Red 7, CI 15985/Yellow 6 Lake, CI 45410/Red 28 Lake, CI 45380/Red 22 Lake, CI 19140/Yellow 5 Lake, CI 42090/Blue 1 Lake, CI 75470/Carmine. F.I.L. D41008/5.Conditioning Balm: Trimethyl Pentaphenyl Trisiloxane, Is-Diglyceryl Polyacyladipate-2, Ozokerite, Cera Alba/Beeswax/CIre Dabeille, Calcium Sodium Borosilicate, CalCIum Aluminum Borosilicate, Tocopheryl Acetate, Parfum/Fragrance. May Contain/Peut Contenir (+/-): Mica, CI 77891/Titanium Dioxide, CI 77491/Iron Oxides. F.I.L. D8974/11.",
